"Gene"	"Plate96"	"Row96"	"Column96"	"Plate384"	"Row384"	"Column384"	"Plate1536"	"Row1536"	"Column1536"	"Plate6144"	"Row6144"	"Column6144"
"pnp"	"8"	"E"	"03"	"2"	"J"	"06"	"1"	"0S"	"12"	"1"	"1L"	"23"
"ligB"	"20"	"E"	"03"	"5"	"J"	"06"	"2"	"0S"	"12"	"2"	"1L"	"24"
"yfdZ"	"3"	"E"	"04"	"1"	"J"	"07"	"1"	"0S"	"13"	"1"	"1L"	"25"
"csdA"	"19"	"E"	"04"	"5"	"J"	"07"	"2"	"0S"	"13"	"2"	"1L"	"26"
"ycjM"	"7"	"E"	"04"	"2"	"J"	"07"	"1"	"0S"	"14"	"1"	"1L"	"27"
"csdA"	"19"	"E"	"04"	"5"	"J"	"07"	"2"	"0S"	"14"	"2"	"1L"	"28"
"yhgF"	"4"	"E"	"04"	"1"	"J"	"08"	"1"	"0S"	"15"	"1"	"1L"	"29"
"araD"	"20"	"E"	"04"	"5"	"J"	"08"	"2"	"0S"	"15"	"2"	"1L"	"30"
"rhsD"	"8"	"E"	"04"	"2"	"J"	"08"	"1"	"0S"	"16"	"1"	"1L"	"31"
"araD"	"20"	"E"	"04"	"5"	"J"	"08"	"2"	"0S"	"16"	"2"	"1L"	"32"
"sohB"	"3"	"E"	"05"	"1"	"J"	"09"	"1"	"0S"	"17"	"1"	"1L"	"33"
"ygeF"	"19"	"E"	"05"	"5"	"J"	"09"	"2"	"0S"	"17"	"2"	"1L"	"34"
"ycbR"	"7"	"E"	"05"	"2"	"J"	"09"	"1"	"0S"	"18"	"1"	"1L"	"35"
"ygeF"	"19"	"E"	"05"	"5"	"J"	"09"	"2"	"0S"	"18"	"2"	"1L"	"36"
"rssB"	"4"	"E"	"05"	"1"	"J"	"10"	"1"	"0S"	"19"	"1"	"1L"	"37"
"gpp"	"20"	"E"	"05"	"5"	"J"	"10"	"2"	"0S"	"19"	"2"	"1L"	"38"
"agaR"	"8"	"E"	"05"	"2"	"J"	"10"	"1"	"0S"	"20"	"1"	"1L"	"39"
"gpp"	"20"	"E"	"05"	"5"	"J"	"10"	"2"	"0S"	"20"	"2"	"1L"	"40"
"yrfF"	"3"	"E"	"06"	"1"	"J"	"11"	"1"	"0S"	"21"	"1"	"1L"	"41"
"yjiM"	"19"	"E"	"06"	"5"	"J"	"11"	"2"	"0S"	"21"	"2"	"1L"	"42"
"ycbB"	"7"	"E"	"06"	"2"	"J"	"11"	"1"	"0S"	"22"	"1"	"1L"	"43"
"yjiM"	"19"	"E"	"06"	"5"	"J"	"11"	"2"	"0S"	"22"	"2"	"1L"	"44"
"rnt"	"4"	"E"	"06"	"1"	"J"	"12"	"1"	"0S"	"23"	"1"	"1L"	"45"
"polB"	"20"	"E"	"06"	"5"	"J"	"12"	"2"	"0S"	"23"	"2"	"1L"	"46"
"yhaJ"	"8"	"E"	"06"	"2"	"J"	"12"	"1"	"0S"	"24"	"1"	"1L"	"47"
"polB"	"20"	"E"	"06"	"5"	"J"	"12"	"2"	"0S"	"24"	"2"	"1L"	"48"
"yhhY"	"3"	"E"	"07"	"1"	"J"	"13"	"1"	"0S"	"25"	"1"	"1L"	"49"
"yjiA"	"19"	"E"	"07"	"5"	"J"	"13"	"2"	"0S"	"25"	"2"	"1L"	"50"
"hemG"	"7"	"E"	"07"	"2"	"J"	"13"	"1"	"0S"	"26"	"1"	"1L"	"51"
"yjiA"	"19"	"E"	"07"	"5"	"J"	"13"	"2"	"0S"	"26"	"2"	"1L"	"52"
"amyA"	"4"	"E"	"07"	"1"	"J"	"14"	"1"	"0S"	"27"	"1"	"1L"	"53"
"uvrD"	"20"	"E"	"07"	"5"	"J"	"14"	"2"	"0S"	"27"	"2"	"1L"	"54"
"yhdA"	"8"	"E"	"07"	"2"	"J"	"14"	"1"	"0S"	"28"	"1"	"1L"	"55"
"uvrD"	"20"	"E"	"07"	"5"	"J"	"14"	"2"	"0S"	"28"	"2"	"1L"	"56"
"yhhN"	"3"	"E"	"08"	"1"	"J"	"15"	"1"	"0S"	"29"	"1"	"1L"	"57"
"yjiX"	"19"	"E"	"08"	"5"	"J"	"15"	"2"	"0S"	"29"	"2"	"1L"	"58"
"mntR"	"7"	"E"	"08"	"2"	"J"	"15"	"1"	"0S"	"30"	"1"	"1L"	"59"
"yjiX"	"19"	"E"	"08"	"5"	"J"	"15"	"2"	"0S"	"30"	"2"	"1L"	"60"
"degQ"	"4"	"E"	"08"	"1"	"J"	"16"	"1"	"0S"	"31"	"1"	"1L"	"61"
"dnaK"	"20"	"E"	"08"	"5"	"J"	"16"	"2"	"0S"	"31"	"2"	"1L"	"62"
"yhcM"	"8"	"E"	"08"	"2"	"J"	"16"	"1"	"0S"	"32"	"1"	"1L"	"63"
"dnaK"	"20"	"E"	"08"	"5"	"J"	"16"	"2"	"0S"	"32"	"2"	"1L"	"64"
"yhhQ"	"3"	"E"	"09"	"1"	"J"	"17"	"1"	"0S"	"33"	"1"	"1L"	"65"
"yjiJ"	"19"	"E"	"09"	"5"	"J"	"17"	"2"	"0S"	"33"	"2"	"1L"	"66"
"yliI"	"7"	"E"	"09"	"2"	"J"	"17"	"1"	"0S"	"34"	"1"	"1L"	"67"
"yjiJ"	"19"	"E"	"09"	"5"	"J"	"17"	"2"	"0S"	"34"	"2"	"1L"	"68"
"pinE"	"4"	"E"	"09"	"1"	"J"	"18"	"1"	"0S"	"35"	"1"	"1L"	"69"
"gmk"	"20"	"E"	"09"	"5"	"J"	"18"	"2"	"0S"	"35"	"2"	"1L"	"70"
"yraL"	"8"	"E"	"09"	"2"	"J"	"18"	"1"	"0S"	"36"	"1"	"1L"	"71"
"gmk"	"20"	"E"	"09"	"5"	"J"	"18"	"2"	"0S"	"36"	"2"	"1L"	"72"
"norV"	"3"	"E"	"10"	"1"	"J"	"19"	"1"	"0S"	"37"	"1"	"1L"	"73"
"yjjL"	"19"	"E"	"10"	"5"	"J"	"19"	"2"	"0S"	"37"	"2"	"1L"	"74"
"ybjN"	"7"	"E"	"10"	"2"	"J"	"19"	"1"	"0S"	"38"	"1"	"1L"	"75"
"yjjL"	"19"	"E"	"10"	"5"	"J"	"19"	"2"	"0S"	"38"	"2"	"1L"	"76"
"htrA"	"4"	"E"	"10"	"1"	"J"	"20"	"1"	"0S"	"39"	"1"	"1L"	"77"
"ybeL"	"20"	"E"	"10"	"5"	"J"	"20"	"2"	"0S"	"39"	"2"	"1L"	"78"
"yraR"	"8"	"E"	"10"	"2"	"J"	"20"	"1"	"0S"	"40"	"1"	"1L"	"79"
"ybeL"	"20"	"E"	"10"	"5"	"J"	"20"	"2"	"0S"	"40"	"2"	"1L"	"80"
"ygbJ"	"3"	"E"	"11"	"1"	"J"	"21"	"1"	"0S"	"41"	"1"	"1L"	"81"
"rpsJ"	"19"	"E"	"11"	"5"	"J"	"21"	"2"	"0S"	"41"	"2"	"1L"	"82"
"folA"	"7"	"E"	"11"	"2"	"J"	"21"	"1"	"0S"	"42"	"1"	"1L"	"83"
"rpsJ"	"19"	"E"	"11"	"5"	"J"	"21"	"2"	"0S"	"42"	"2"	"1L"	"84"
"yedQ"	"4"	"E"	"11"	"1"	"J"	"22"	"1"	"0S"	"43"	"1"	"1L"	"85"
"sodA"	"20"	"E"	"11"	"5"	"J"	"22"	"2"	"0S"	"43"	"2"	"1L"	"86"
"yhbP"	"8"	"E"	"11"	"2"	"J"	"22"	"1"	"0S"	"44"	"1"	"1L"	"87"
"sodA"	"20"	"E"	"11"	"5"	"J"	"22"	"2"	"0S"	"44"	"2"	"1L"	"88"
"fsaA"	"3"	"E"	"12"	"1"	"J"	"23"	"1"	"0S"	"45"	"1"	"1L"	"89"
"rpmB"	"19"	"E"	"12"	"5"	"J"	"23"	"2"	"0S"	"45"	"2"	"1L"	"90"
"hemH"	"7"	"E"	"12"	"2"	"J"	"23"	"1"	"0S"	"46"	"1"	"1L"	"91"
"rpmB"	"19"	"E"	"12"	"5"	"J"	"23"	"2"	"0S"	"46"	"2"	"1L"	"92"
"erfK"	"4"	"E"	"12"	"1"	"J"	"24"	"1"	"0S"	"47"	"1"	"1L"	"93"
"rhaB"	"20"	"E"	"12"	"5"	"J"	"24"	"2"	"0S"	"47"	"2"	"1L"	"94"
"yhbT"	"8"	"E"	"12"	"2"	"J"	"24"	"1"	"0S"	"48"	"1"	"1L"	"95"
"rhaB"	"20"	"E"	"12"	"5"	"J"	"24"	"2"	"0S"	"48"	"2"	"1L"	"96"
"ftsJ"	"11"	"E"	"01"	"3"	"J"	"01"	"1"	"0T"	"01"	"1"	"1M"	"01"
"ftsJ"	"11"	"E"	"01"	"3"	"J"	"01"	"1"	"0T"	"01"	"1"	"1M"	"02"
"ybjM"	"15"	"E"	"01"	"4"	"J"	"01"	"1"	"0T"	"02"	"1"	"1M"	"03"
"ybjM"	"15"	"E"	"01"	"4"	"J"	"01"	"1"	"0T"	"02"	"1"	"1M"	"04"
"mutS"	"12"	"E"	"01"	"3"	"J"	"02"	"1"	"0T"	"03"	"1"	"1M"	"05"
"mutS"	"12"	"E"	"01"	"3"	"J"	"02"	"1"	"0T"	"03"	"1"	"1M"	"06"
"ycjZ"	"16"	"E"	"01"	"4"	"J"	"02"	"1"	"0T"	"04"	"1"	"1M"	"07"
"ycjZ"	"16"	"E"	"01"	"4"	"J"	"02"	"1"	"0T"	"04"	"1"	"1M"	"08"
"ftsY"	"11"	"E"	"02"	"3"	"J"	"03"	"1"	"0T"	"05"	"1"	"1M"	"09"
"ftsY"	"11"	"E"	"02"	"3"	"J"	"03"	"1"	"0T"	"05"	"1"	"1M"	"10"
"betT"	"15"	"E"	"02"	"4"	"J"	"03"	"1"	"0T"	"06"	"1"	"1M"	"11"
"betT"	"15"	"E"	"02"	"4"	"J"	"03"	"1"	"0T"	"06"	"1"	"1M"	"12"
"mutH"	"12"	"E"	"02"	"3"	"J"	"04"	"1"	"0T"	"07"	"1"	"1M"	"13"
"mutH"	"12"	"E"	"02"	"3"	"J"	"04"	"1"	"0T"	"07"	"1"	"1M"	"14"
"fes"	"16"	"E"	"02"	"4"	"J"	"04"	"1"	"0T"	"08"	"1"	"1M"	"15"
"fes"	"16"	"E"	"02"	"4"	"J"	"04"	"1"	"0T"	"08"	"1"	"1M"	"16"
"uspB"	"11"	"E"	"03"	"3"	"J"	"05"	"1"	"0T"	"09"	"1"	"1M"	"17"
"uspB"	"11"	"E"	"03"	"3"	"J"	"05"	"1"	"0T"	"09"	"1"	"1M"	"18"
"entC"	"15"	"E"	"03"	"4"	"J"	"05"	"1"	"0T"	"10"	"1"	"1M"	"19"
"entC"	"15"	"E"	"03"	"4"	"J"	"05"	"1"	"0T"	"10"	"1"	"1M"	"20"
"mutY"	"12"	"E"	"03"	"3"	"J"	"06"	"1"	"0T"	"11"	"1"	"1M"	"21"
"mutY"	"12"	"E"	"03"	"3"	"J"	"06"	"1"	"0T"	"11"	"1"	"1M"	"22"
"cmr"	"16"	"E"	"03"	"4"	"J"	"06"	"1"	"0T"	"12"	"1"	"1M"	"23"
"cmr"	"16"	"E"	"03"	"4"	"J"	"06"	"1"	"0T"	"12"	"1"	"1M"	"24"
"yfjM"	"11"	"E"	"04"	"3"	"J"	"07"	"1"	"0T"	"13"	"1"	"1M"	"25"
"yfjM"	"11"	"E"	"04"	"3"	"J"	"07"	"1"	"0T"	"13"	"1"	"1M"	"26"
"ytfQ"	"15"	"E"	"04"	"4"	"J"	"07"	"1"	"0T"	"14"	"1"	"1M"	"27"
"ytfQ"	"15"	"E"	"04"	"4"	"J"	"07"	"1"	"0T"	"14"	"1"	"1M"	"28"
"ileX"	"12"	"E"	"04"	"3"	"J"	"08"	"1"	"0T"	"15"	"1"	"1M"	"29"
"ileX"	"12"	"E"	"04"	"3"	"J"	"08"	"1"	"0T"	"15"	"1"	"1M"	"30"
"tonB"	"16"	"E"	"04"	"4"	"J"	"08"	"1"	"0T"	"16"	"1"	"1M"	"31"
"tonB"	"16"	"E"	"04"	"4"	"J"	"08"	"1"	"0T"	"16"	"1"	"1M"	"32"
"envY"	"11"	"E"	"05"	"3"	"J"	"09"	"1"	"0T"	"17"	"1"	"1M"	"33"
"envY"	"11"	"E"	"05"	"3"	"J"	"09"	"1"	"0T"	"17"	"1"	"1M"	"34"
"crcA"	"15"	"E"	"05"	"4"	"J"	"09"	"1"	"0T"	"18"	"1"	"1M"	"35"
"crcA"	"15"	"E"	"05"	"4"	"J"	"09"	"1"	"0T"	"18"	"1"	"1M"	"36"
"creA"	"12"	"E"	"05"	"3"	"J"	"10"	"1"	"0T"	"19"	"1"	"1M"	"37"
"creA"	"12"	"E"	"05"	"3"	"J"	"10"	"1"	"0T"	"19"	"1"	"1M"	"38"
"yhhT"	"16"	"E"	"05"	"4"	"J"	"10"	"1"	"0T"	"20"	"1"	"1M"	"39"
"yhhT"	"16"	"E"	"05"	"4"	"J"	"10"	"1"	"0T"	"20"	"1"	"1M"	"40"
"dhaM"	"11"	"E"	"06"	"3"	"J"	"11"	"1"	"0T"	"21"	"1"	"1M"	"41"
"dhaM"	"11"	"E"	"06"	"3"	"J"	"11"	"1"	"0T"	"21"	"1"	"1M"	"42"
"ybjP"	"15"	"E"	"06"	"4"	"J"	"11"	"1"	"0T"	"22"	"1"	"1M"	"43"
"ybjP"	"15"	"E"	"06"	"4"	"J"	"11"	"1"	"0T"	"22"	"1"	"1M"	"44"
"yccR"	"12"	"E"	"06"	"3"	"J"	"12"	"1"	"0T"	"23"	"1"	"1M"	"45"
"yccR"	"12"	"E"	"06"	"3"	"J"	"12"	"1"	"0T"	"23"	"1"	"1M"	"46"
"pheP"	"16"	"E"	"06"	"4"	"J"	"12"	"1"	"0T"	"24"	"1"	"1M"	"47"
"pheP"	"16"	"E"	"06"	"4"	"J"	"12"	"1"	"0T"	"24"	"1"	"1M"	"48"
"speF"	"11"	"E"	"07"	"3"	"J"	"13"	"1"	"0T"	"25"	"1"	"1M"	"49"
"speF"	"11"	"E"	"07"	"3"	"J"	"13"	"1"	"0T"	"25"	"1"	"1M"	"50"
"ybjL"	"15"	"E"	"07"	"4"	"J"	"13"	"1"	"0T"	"26"	"1"	"1M"	"51"
"ybjL"	"15"	"E"	"07"	"4"	"J"	"13"	"1"	"0T"	"26"	"1"	"1M"	"52"
"ecpD"	"12"	"E"	"07"	"3"	"J"	"14"	"1"	"0T"	"27"	"1"	"1M"	"53"
"ecpD"	"12"	"E"	"07"	"3"	"J"	"14"	"1"	"0T"	"27"	"1"	"1M"	"54"
"chaC"	"16"	"E"	"07"	"4"	"J"	"14"	"1"	"0T"	"28"	"1"	"1M"	"55"
"chaC"	"16"	"E"	"07"	"4"	"J"	"14"	"1"	"0T"	"28"	"1"	"1M"	"56"
"ykgF"	"11"	"E"	"08"	"3"	"J"	"15"	"1"	"0T"	"29"	"1"	"1M"	"57"
"ykgF"	"11"	"E"	"08"	"3"	"J"	"15"	"1"	"0T"	"29"	"1"	"1M"	"58"
"yliG"	"15"	"E"	"08"	"4"	"J"	"15"	"1"	"0T"	"30"	"1"	"1M"	"59"
"yliG"	"15"	"E"	"08"	"4"	"J"	"15"	"1"	"0T"	"30"	"1"	"1M"	"60"
"ybfE"	"12"	"E"	"08"	"3"	"J"	"16"	"1"	"0T"	"31"	"1"	"1M"	"61"
"ybfE"	"12"	"E"	"08"	"3"	"J"	"16"	"1"	"0T"	"31"	"1"	"1M"	"62"
"nupG"	"16"	"E"	"08"	"4"	"J"	"16"	"1"	"0T"	"32"	"1"	"1M"	"63"
"nupG"	"16"	"E"	"08"	"4"	"J"	"16"	"1"	"0T"	"32"	"1"	"1M"	"64"
"yajC"	"11"	"E"	"09"	"3"	"J"	"17"	"1"	"0T"	"33"	"1"	"1M"	"65"
"yajC"	"11"	"E"	"09"	"3"	"J"	"17"	"1"	"0T"	"33"	"1"	"1M"	"66"
"fepB"	"15"	"E"	"09"	"4"	"J"	"17"	"1"	"0T"	"34"	"1"	"1M"	"67"
"fepB"	"15"	"E"	"09"	"4"	"J"	"17"	"1"	"0T"	"34"	"1"	"1M"	"68"
"yciG"	"12"	"E"	"09"	"3"	"J"	"18"	"1"	"0T"	"35"	"1"	"1M"	"69"
"yciG"	"12"	"E"	"09"	"3"	"J"	"18"	"1"	"0T"	"35"	"1"	"1M"	"70"
"yniA"	"16"	"E"	"09"	"4"	"J"	"18"	"1"	"0T"	"36"	"1"	"1M"	"71"
"yniA"	"16"	"E"	"09"	"4"	"J"	"18"	"1"	"0T"	"36"	"1"	"1M"	"72"
"ybaT"	"11"	"E"	"10"	"3"	"J"	"19"	"1"	"0T"	"37"	"1"	"1M"	"73"
"ybaT"	"11"	"E"	"10"	"3"	"J"	"19"	"1"	"0T"	"37"	"1"	"1M"	"74"
"ybaE"	"15"	"E"	"10"	"4"	"J"	"19"	"1"	"0T"	"38"	"1"	"1M"	"75"
"ybaE"	"15"	"E"	"10"	"4"	"J"	"19"	"1"	"0T"	"38"	"1"	"1M"	"76"
"tyrS"	"12"	"E"	"10"	"3"	"J"	"20"	"1"	"0T"	"39"	"1"	"1M"	"77"
"tyrS"	"12"	"E"	"10"	"3"	"J"	"20"	"1"	"0T"	"39"	"1"	"1M"	"78"
"ydjX"	"16"	"E"	"10"	"4"	"J"	"20"	"1"	"0T"	"40"	"1"	"1M"	"79"
"ydjX"	"16"	"E"	"10"	"4"	"J"	"20"	"1"	"0T"	"40"	"1"	"1M"	"80"
"yafN"	"11"	"E"	"11"	"3"	"J"	"21"	"1"	"0T"	"41"	"1"	"1M"	"81"
"yafN"	"11"	"E"	"11"	"3"	"J"	"21"	"1"	"0T"	"41"	"1"	"1M"	"82"
"nanR"	"15"	"E"	"11"	"4"	"J"	"21"	"1"	"0T"	"42"	"1"	"1M"	"83"
"nanR"	"15"	"E"	"11"	"4"	"J"	"21"	"1"	"0T"	"42"	"1"	"1M"	"84"
"dcm"	"12"	"E"	"11"	"3"	"J"	"22"	"1"	"0T"	"43"	"1"	"1M"	"85"
"dcm"	"12"	"E"	"11"	"3"	"J"	"22"	"1"	"0T"	"43"	"1"	"1M"	"86"
"yddW"	"16"	"E"	"11"	"4"	"J"	"22"	"1"	"0T"	"44"	"1"	"1M"	"87"
"yddW"	"16"	"E"	"11"	"4"	"J"	"22"	"1"	"0T"	"44"	"1"	"1M"	"88"
"yjaH"	"11"	"E"	"12"	"3"	"J"	"23"	"1"	"0T"	"45"	"1"	"1M"	"89"
"yjaH"	"11"	"E"	"12"	"3"	"J"	"23"	"1"	"0T"	"45"	"1"	"1M"	"90"
"ppa"	"15"	"E"	"12"	"4"	"J"	"23"	"1"	"0T"	"46"	"1"	"1M"	"91"
"ppa"	"15"	"E"	"12"	"4"	"J"	"23"	"1"	"0T"	"46"	"1"	"1M"	"92"
"sbmC"	"12"	"E"	"12"	"3"	"J"	"24"	"1"	"0T"	"47"	"1"	"1M"	"93"
"sbmC"	"12"	"E"	"12"	"3"	"J"	"24"	"1"	"0T"	"47"	"1"	"1M"	"94"
"yneE"	"16"	"E"	"12"	"4"	"J"	"24"	"1"	"0T"	"48"	"1"	"1M"	"95"
"yneE"	"16"	"E"	"12"	"4"	"J"	"24"	"1"	"0T"	"48"	"1"	"1M"	"96"
"ftsJ"	"11"	"E"	"01"	"3"	"J"	"01"	"1"	"0T"	"01"	"1"	"1N"	"01"
"ygaQ"	"19"	"E"	"01"	"5"	"J"	"01"	"2"	"0T"	"01"	"2"	"1N"	"02"
"ybjM"	"15"	"E"	"01"	"4"	"J"	"01"	"1"	"0T"	"02"	"1"	"1N"	"03"
"ygaQ"	"19"	"E"	"01"	"5"	"J"	"01"	"2"	"0T"	"02"	"2"	"1N"	"04"
"mutS"	"12"	"E"	"01"	"3"	"J"	"02"	"1"	"0T"	"03"	"1"	"1N"	"05"
"araB"	"20"	"E"	"01"	"5"	"J"	"02"	"2"	"0T"	"03"	"2"	"1N"	"06"
"ycjZ"	"16"	"E"	"01"	"4"	"J"	"02"	"1"	"0T"	"04"	"1"	"1N"	"07"
"araB"	"20"	"E"	"01"	"5"	"J"	"02"	"2"	"0T"	"04"	"2"	"1N"	"08"
"ftsY"	"11"	"E"	"02"	"3"	"J"	"03"	"1"	"0T"	"05"	"1"	"1N"	"09"
"ygaV"	"19"	"E"	"02"	"5"	"J"	"03"	"2"	"0T"	"05"	"2"	"1N"	"10"
"betT"	"15"	"E"	"02"	"4"	"J"	"03"	"1"	"0T"	"06"	"1"	"1N"	"11"
"ygaV"	"19"	"E"	"02"	"5"	"J"	"03"	"2"	"0T"	"06"	"2"	"1N"	"12"
"mutH"	"12"	"E"	"02"	"3"	"J"	"04"	"1"	"0T"	"07"	"1"	"1N"	"13"
"glnA"	"20"	"E"	"02"	"5"	"J"	"04"	"2"	"0T"	"07"	"2"	"1N"	"14"
"fes"	"16"	"E"	"02"	"4"	"J"	"04"	"1"	"0T"	"08"	"1"	"1N"	"15"
"glnA"	"20"	"E"	"02"	"5"	"J"	"04"	"2"	"0T"	"08"	"2"	"1N"	"16"
"uspB"	"11"	"E"	"03"	"3"	"J"	"05"	"1"	"0T"	"09"	"1"	"1N"	"17"
"yqcE"	"19"	"E"	"03"	"5"	"J"	"05"	"2"	"0T"	"09"	"2"	"1N"	"18"
"entC"	"15"	"E"	"03"	"4"	"J"	"05"	"1"	"0T"	"10"	"1"	"1N"	"19"
"yqcE"	"19"	"E"	"03"	"5"	"J"	"05"	"2"	"0T"	"10"	"2"	"1N"	"20"
"mutY"	"12"	"E"	"03"	"3"	"J"	"06"	"1"	"0T"	"11"	"1"	"1N"	"21"
"ligB"	"20"	"E"	"03"	"5"	"J"	"06"	"2"	"0T"	"11"	"2"	"1N"	"22"
"cmr"	"16"	"E"	"03"	"4"	"J"	"06"	"1"	"0T"	"12"	"1"	"1N"	"23"
"ligB"	"20"	"E"	"03"	"5"	"J"	"06"	"2"	"0T"	"12"	"2"	"1N"	"24"
"yfjM"	"11"	"E"	"04"	"3"	"J"	"07"	"1"	"0T"	"13"	"1"	"1N"	"25"
"csdA"	"19"	"E"	"04"	"5"	"J"	"07"	"2"	"0T"	"13"	"2"	"1N"	"26"
"ytfQ"	"15"	"E"	"04"	"4"	"J"	"07"	"1"	"0T"	"14"	"1"	"1N"	"27"
"csdA"	"19"	"E"	"04"	"5"	"J"	"07"	"2"	"0T"	"14"	"2"	"1N"	"28"
"ileX"	"12"	"E"	"04"	"3"	"J"	"08"	"1"	"0T"	"15"	"1"	"1N"	"29"
"araD"	"20"	"E"	"04"	"5"	"J"	"08"	"2"	"0T"	"15"	"2"	"1N"	"30"
"tonB"	"16"	"E"	"04"	"4"	"J"	"08"	"1"	"0T"	"16"	"1"	"1N"	"31"
"araD"	"20"	"E"	"04"	"5"	"J"	"08"	"2"	"0T"	"16"	"2"	"1N"	"32"
"envY"	"11"	"E"	"05"	"3"	"J"	"09"	"1"	"0T"	"17"	"1"	"1N"	"33"
"ygeF"	"19"	"E"	"05"	"5"	"J"	"09"	"2"	"0T"	"17"	"2"	"1N"	"34"
"crcA"	"15"	"E"	"05"	"4"	"J"	"09"	"1"	"0T"	"18"	"1"	"1N"	"35"
"ygeF"	"19"	"E"	"05"	"5"	"J"	"09"	"2"	"0T"	"18"	"2"	"1N"	"36"
"creA"	"12"	"E"	"05"	"3"	"J"	"10"	"1"	"0T"	"19"	"1"	"1N"	"37"
"gpp"	"20"	"E"	"05"	"5"	"J"	"10"	"2"	"0T"	"19"	"2"	"1N"	"38"
"yhhT"	"16"	"E"	"05"	"4"	"J"	"10"	"1"	"0T"	"20"	"1"	"1N"	"39"
"gpp"	"20"	"E"	"05"	"5"	"J"	"10"	"2"	"0T"	"20"	"2"	"1N"	"40"
"dhaM"	"11"	"E"	"06"	"3"	"J"	"11"	"1"	"0T"	"21"	"1"	"1N"	"41"
"yjiM"	"19"	"E"	"06"	"5"	"J"	"11"	"2"	"0T"	"21"	"2"	"1N"	"42"
"ybjP"	"15"	"E"	"06"	"4"	"J"	"11"	"1"	"0T"	"22"	"1"	"1N"	"43"
"yjiM"	"19"	"E"	"06"	"5"	"J"	"11"	"2"	"0T"	"22"	"2"	"1N"	"44"
"yccR"	"12"	"E"	"06"	"3"	"J"	"12"	"1"	"0T"	"23"	"1"	"1N"	"45"
"polB"	"20"	"E"	"06"	"5"	"J"	"12"	"2"	"0T"	"23"	"2"	"1N"	"46"
"pheP"	"16"	"E"	"06"	"4"	"J"	"12"	"1"	"0T"	"24"	"1"	"1N"	"47"
"polB"	"20"	"E"	"06"	"5"	"J"	"12"	"2"	"0T"	"24"	"2"	"1N"	"48"
"speF"	"11"	"E"	"07"	"3"	"J"	"13"	"1"	"0T"	"25"	"1"	"1N"	"49"
"yjiA"	"19"	"E"	"07"	"5"	"J"	"13"	"2"	"0T"	"25"	"2"	"1N"	"50"
"ybjL"	"15"	"E"	"07"	"4"	"J"	"13"	"1"	"0T"	"26"	"1"	"1N"	"51"
"yjiA"	"19"	"E"	"07"	"5"	"J"	"13"	"2"	"0T"	"26"	"2"	"1N"	"52"
"ecpD"	"12"	"E"	"07"	"3"	"J"	"14"	"1"	"0T"	"27"	"1"	"1N"	"53"
"uvrD"	"20"	"E"	"07"	"5"	"J"	"14"	"2"	"0T"	"27"	"2"	"1N"	"54"
"chaC"	"16"	"E"	"07"	"4"	"J"	"14"	"1"	"0T"	"28"	"1"	"1N"	"55"
"uvrD"	"20"	"E"	"07"	"5"	"J"	"14"	"2"	"0T"	"28"	"2"	"1N"	"56"
"ykgF"	"11"	"E"	"08"	"3"	"J"	"15"	"1"	"0T"	"29"	"1"	"1N"	"57"
"yjiX"	"19"	"E"	"08"	"5"	"J"	"15"	"2"	"0T"	"29"	"2"	"1N"	"58"
"yliG"	"15"	"E"	"08"	"4"	"J"	"15"	"1"	"0T"	"30"	"1"	"1N"	"59"
"yjiX"	"19"	"E"	"08"	"5"	"J"	"15"	"2"	"0T"	"30"	"2"	"1N"	"60"
"ybfE"	"12"	"E"	"08"	"3"	"J"	"16"	"1"	"0T"	"31"	"1"	"1N"	"61"
"dnaK"	"20"	"E"	"08"	"5"	"J"	"16"	"2"	"0T"	"31"	"2"	"1N"	"62"
"nupG"	"16"	"E"	"08"	"4"	"J"	"16"	"1"	"0T"	"32"	"1"	"1N"	"63"
"dnaK"	"20"	"E"	"08"	"5"	"J"	"16"	"2"	"0T"	"32"	"2"	"1N"	"64"
"yajC"	"11"	"E"	"09"	"3"	"J"	"17"	"1"	"0T"	"33"	"1"	"1N"	"65"
"yjiJ"	"19"	"E"	"09"	"5"	"J"	"17"	"2"	"0T"	"33"	"2"	"1N"	"66"
"fepB"	"15"	"E"	"09"	"4"	"J"	"17"	"1"	"0T"	"34"	"1"	"1N"	"67"
"yjiJ"	"19"	"E"	"09"	"5"	"J"	"17"	"2"	"0T"	"34"	"2"	"1N"	"68"
"yciG"	"12"	"E"	"09"	"3"	"J"	"18"	"1"	"0T"	"35"	"1"	"1N"	"69"
"gmk"	"20"	"E"	"09"	"5"	"J"	"18"	"2"	"0T"	"35"	"2"	"1N"	"70"
"yniA"	"16"	"E"	"09"	"4"	"J"	"18"	"1"	"0T"	"36"	"1"	"1N"	"71"
"gmk"	"20"	"E"	"09"	"5"	"J"	"18"	"2"	"0T"	"36"	"2"	"1N"	"72"
"ybaT"	"11"	"E"	"10"	"3"	"J"	"19"	"1"	"0T"	"37"	"1"	"1N"	"73"
"yjjL"	"19"	"E"	"10"	"5"	"J"	"19"	"2"	"0T"	"37"	"2"	"1N"	"74"
"ybaE"	"15"	"E"	"10"	"4"	"J"	"19"	"1"	"0T"	"38"	"1"	"1N"	"75"
"yjjL"	"19"	"E"	"10"	"5"	"J"	"19"	"2"	"0T"	"38"	"2"	"1N"	"76"
